lang	sentiment	text
fin	1	Suosittelen!
fin	1	Noin se voi kaikella järjellä ajatellen ollakin.
fin	1	Mutta rakkaus vie voiton
fin	1	tätä aikasi kuluksi meillä molemmilla ikää 68vuotta, seurustella alettiin 15 kesäsinä avioon 17v ensimmäinen lapsi 25v ei kumpainenkaan ole koskaan katunut yhteistä avioliittoa rakkautta on riittänyt tasapuolisesti molemmille myös lapsille.
fin	1	Tottakai myös ylpeä "tulevasta" vaimostani.
fin	1	kiiitooooooooS ! !
fin	1	Ihanaa + 12 astetta!!!!
fin	1	Moi !
fin	1	Pääsi onneksi painonhallintaryhmään ja toivottavasti saa pudotettua painoa pois, että pääsee sen jälkeen polvileikkauksiin.
fin	1	Tsemppiä!
fin	1	Juu mä luin nuo kyllä ja kävin nauramassa sun ja Ritarin kommenteille. :)
fin	1	Pidäpä miehesi länsiautoissa vaan, tsemppiä!
fin	1	Todella kiva!
fin	1	Oot nätin näköinen sitten! :)
fin	1	Voi sua reppanaa &lt;3
fin	1	Muutenkin suosittelen kaikille asiasta kiinnostuneille tuota Mark "Gravy" Robertsin mainiota paperia.
fin	1	Upeaa, mahtavaa!
fin	1	selvästi ehta panomies :D
fin	1	Hienoja pelargoneja.
fin	1	Siihen saakka,Näkemiin.
fin	1	Ns. parempi henkilöauto ajoi paikalle, autosta nousi vaalea, pitkähiuksinen, huolitellun oloinen kaunis nainen, Seija.
fin	1	Ne tuli takasin n. 5 päivässä!!!
fin	1	Kiitos paljon huojentavasta tiedosta!
fin	1	koska itse tiedän vaon love hinan, sailor moonin, taikasoturit, naruton :S lisää haluisin tietää =)
fin	1	Toimi muuten moitteettomasti muiden kans metällä ja minun kans ilman hihnaa metässä lenkillä!!
fin	1	En vaadi Kepun päätä vadille, päin vastoin, esitän yhtä tapaa nostaa sitä kannatusta kaupunkilaisten keskuudessa.
fin	1	olen asian kanssa aina todella varovainen enkä anna (: jos on pienikin pelko että herpes on tuloillaan.
fin	1	soini pisti rkp:n kyykkyyn 6-1:)
fin	1	voi teit ihq raxu pxui♥ miljoona tuhat voimahalii♥
fin	1	Kiitos!
fin	1	Tämä kaikki ja paljon muuta 39€
fin	1	Ilkalla hyvä maku, sama kuin mullakin!
fin	1	Säkenöivine silminesi sokaiset mun näkökentän ja en näe muuta kuin sinut.
fin	1	Mitä tulee suuseksiin, en tiedä mitään niin paljon omaa halua kiihottavaa, kuin naisen elimen tuoksu ja maku, saada nuolla naiselle nautinnon huippu, nähdä hänen reaktionsa antaessani orgasmin.
fin	1	HYVÄÄ ITSENÄISYYSPÄIVÄÄ
fin	1	Ja että perussulfaatteja..voi hitto :D
fin	1	mut hymyilyttää
fin	1	Mun mielestä on nii ihanaa jos poikakin haluaa ainakin ekana tutustua kaverina
fin	1	Valitettavaa mun kannalta! :)
fin	1	Ihana pariskunta:)!
fin	1	kiitos rakas ystäväin ja mestarini ja toivotan lupsakan leppoista uutta viikkoa sinulle, lämmöllä sydämestäni.
fin	1	Minulla on sydän/verenpainelääkkeet ja astmalääkkeet ja E-EPA,jossa myös DHA (?) ovat o.k.
fin	1	Tuo auringon valo puree niin hyvin.
fin	1	oli hyvä vertaus.
fin	1	:D
fin	1	Vaikka pitkä matka ei ollutkaan ihan ensiapuun saakka! :D
fin	1	Ka niitähän löytyy niinkin ihmeellisistä paikoista, kuin rautakaupoista ja tavarataloista ;-)
fin	1	jees!
fin	1	Ole hyvä vaan!:)
fin	1	mikä ettei.
fin	1	Tutkimusta varten teetimme pienimuotoisen kyselyn ja olisi mahtavaa, jos mahdollisimman moni teistä vastailisi siihen!
fin	1	Niin tai näin, on se muuten vaan niin pirun mukava ja omalla tavallaan "ylellinen" kärri!
fin	1	Sen verran oon kuitenki eri mieltä, että mun mielestä Arilla on maailman paras ääni.
fin	1	Netissä olen törmännyt todella moniin mukaiin miehiin.
fin	1	Kiitos linkistä :)
fin	1	Paranee mieliala edes hetkeksi.
fin	1	Onnea teille kaksosten kanssa!
fin	1	Akin juttuja kiva lukea.
fin	1	(minä tietysti sähisin äidille että hsss, pitääkö sen aina nolata minut;D Toisaalta nauratti kun vertasi minun äitiä ja sitä expoikakaverin extyttöystävän äitiä joka vain kyräili...)
fin	1	Onnea matkaan!!!
fin	1	Nyt hiukset voi hyvin ja paksusti ilman mitään lääketsydeemejä tai vastaavaa.
fin	1	Otat asian oikein, saat paremman :)
fin	1	Haluaisin nähdä hänet vierelläni suudeltuna, kun avaan aamulla silmäni.
fin	1	Mulla oli niin tosi vaikeeta jo silloin kerran kun ....niin..vaikka ei mitään ollutkaan:)
fin	1	Hih!
fin	1	kanssamme =) En millään voi uskoa noita todeksi...
fin	1	Kajaani on paras paikka opiskella!
fin	1	Meillähän pyyhkii tosi lujaa.
fin	1	Suloinen lapsi ja kaunis ajatus säveltäjällä!
fin	1	Monesti on helppo tuoda kukkia tms. koriste-esineitä, mutta ainakin minua on nämä lahjat miellyttäneet eniten, sillä ne ovat tarpeellisia ja arvostettuja, ja tällätavoin lapsettomat kaverini ovat mieltäneet pääsevänsä maistamaan perheellisen elämää...
fin	1	Kiitos!
fin	1	Moro!
fin	1	Ei mitään moitittavaa!
fin	1	jonka facebook-sivulta löytyy loistavan nerokkaita otoksia: https://www.facebook.com/PiaParkkonenPhotography ... käykäähän kurkistamassa ja tykkäämässä :)
fin	1	Parempaa onnea seuraavaan elämään!
fin	1	Itse luen Susan Millerin kuukausihoroskooppia osoitteessa http://abc.go.com/astrologyzone/, koska pidän hänen tavastaan kirjoittaa.
fin	1	XDXDXDXDXDXDXDXD
fin	1	Ei korppi korpin silmää noki...mut nyt kävi hassusti;)
fin	1	Juuri tätä minä tarkoitan: kyllä muutkin osaavat rottia kasvattaa, kuin kasvattajat! :)
fin	1	Mutta lupaan sen, että kun kirkon ovet avautuvat ja häämarssi alkaa soimaan niin unohdat jännityksen ja kävelet prinsessana kohti alttaria....:))
fin	1	Tauon aikana (asumuserossa,mutta tapailtiin) tosiaan huomasi kuinka toista voi rakastaa ja on se oikea, mekin ihan teinistä asti ollaan oltu kimpassa.
fin	1	Ite ainaki oon edellisis suhteis aina aluks sanonu jtn tyylii: "oot mukava :)" ja tommosta, kannattaa eka sillee puhua sille mukavia ja sit kehuu sitä, jos seki kehuu sua, nii todennäkösesti se on ihastunu ;)
fin	1	Kiitos arvioista, negatiivisista ja positiivisista!
fin	1	Luotettava turkkilainen mies Suomessa :D
fin	1	osuit muuten naulan kantaan!
fin	1	Tässä iässä kaikki on niin kaunista jopa naapurikin:))
fin	1	Onneksi vihreät ajavat esimerkiksi perustuloa, se helpottaisi pätkätyöläisten ja muiden köyhien asemaa huomattavasti.
fin	1	Hyviä ideoita.
fin	1	Nyt ei kai muuta voi kun jäädä odottelemaan sitä törmäystä ;)
fin	1	Mukavaa matkaa ja kiva kun lähdette tutustumaan Suomeen!!
fin	1	Kiitos - Sinulle myös kaikkea Hyvää risujen asemesta.
fin	1	...ihminen toistansa hioo :)
fin	1	Ehkä antoisimpana maailmanparannustapana pidän tuota vapaaehtoistyötä.
fin	1	Ei olekaan, mut täydellisyyden tavoittelu on aina suotavaa ;)) no ei sentäs, muistan yhden tuttavani kertomuksen täydellisestä vaimosta.
fin	1	Tiiä siitä, mutta mäkin mielelläni kahvia ja kirpparia käytän, ja juttelukin on ihan mukavaa...
fin	1	Hieno.
fin	1	Kiitos.
fin	1	lukekaa kirja:miä oon kotkast.kertoo 1950-luvun kotkasta.tosi hyvä kirja ja siihen eläytyy!
fin	1	2. Toinen "laturi" on Liikunta: tanssi, jumppa reippaan musiikin tahdissa, kuntosali, rauhallinen kävely meren/järven rannalla tai muun kauniin luonnon helmassa
fin	1	Siinä sitä on kummitukselle taakkaa kerrakseen;))
fin	1	Me äänestäjät rakastamme häntä ja hänen lämmintä persoonaansa.
fin	1	Näinhän se kannattaa ehdottomasti tehdä!
fin	1	Kiitos jo etukäteen!
fin	1	Spinozalla on aiheesta mielenkiintoista sanottavaa lue.
fin	1	oltaisiin muuttamassa jyväskylään ja olisi mahtava tietää missä reeneissä voisin alkaa kulkea koirani kanssa :)
fin	1	Mites on kysyjän laita? ps. mä en tarvii edes "helluntailaisia", Totuudessa elävät jokuhassu uudestisyntynyt riittää Pyhien yhteydeksi. ;))
fin	1	Treeni kulkee ja muutenkin näyttää ja tuntuu hyvältä.
fin	1	Kas viestini poistettiin, miksiköhän? :-D
fin	1	Kiitos tähänastisista ohjeista.
fin	1	Ne kyllä ymmärtää ja toimii sen mukaan sun parhaaksesi.
fin	1	Pari kertaa olen rahan puolesta uskaltautunut Caperoon, jossa oli oikein hyvät pizzat.
fin	1	Teen muitakin ihania asioita mitä vain vaadit ja tahdot:).
fin	1	Jos jollakin on tietoa mistä löytyy olisin kiitollinen.
fin	1	että tykkään susta niin paljon.
fin	1	Kivaa ja pirteää syksyä kaikille...
fin	1	Olemme erittäin onnellisia - jo vajaan 3 vuoden ajan.
fin	1	Toisella kerralla noissa nopeuksissa en enään pelännyt juttelin vain mukavia mieheni kanssa.
fin	1	Jos vielä tulee hyviä vinkkejä maalaamiseen liittyen niin nekin otetaan mieluusti vastaan:)
fin	1	Kiitos etukäteen vaivannäöstä
fin	1	Ei pöllömpi juttu
fin	1	Hyvä, jos tunnet onnistuneesi uskossasi, mikäpä minä olen siihen mitään sanomaan.
fin	1	Jos jollakin on hyviä keinoja/niksejä miten saisin lapseni taas kiinnostumaan rintojen imemisestä, ottaisin kaiken avun mielelläni vastaan!
fin	1	Mutta ymmärrän, ja annan asian olla.
fin	1	Hallelujah Yeshuan nimessä!
fin	1	Tämä on paras winkki ikinä.
fin	1	TSEMPPIÄ!
fin	1	Muuten Hyvää Uutta Vuotta kaikille ihanille keski-ikäisille pehmeille, kiihkeille naisille!
fin	1	eilenkin meni skipparin vihje väärin, mutta silti osumaprosentti senkun nousee koko ajan et sillei hei!
fin	1	se maailman paras suklaa voi olla vaikka mars-patukka (jollekin,jossain)..;) Veikkaan, että Godiva on varmaankin hyvää.
fin	1	Ei ne osaa, onhan se niin käsittämättömän vaikeeta :)
fin	1	Kannattaa kokeilla!
fin	1	Hei sinä au pairiksi haluava!
fin	1	Silloin kaikki ylistävät sinua, hallitusta ja ministereitä myöten.
fin	1	pitkästä ja nukkumisongelmaa laajasti pohtivasta vastauksestasi!
fin	1	HEHHEHEh!
fin	1	Tuo kumpi kannattaa nimimerkin juttu on kyllä erittäin hyvin sanottu.
fin	1	Pakkohan se on ottaa ujotkin miehet huomioon...Vois muuten olla aikas söpöä ...pitsiä kotelossa...maastokuvioinnilla...Voi...Ihan sielunisilmillä mä nään jo miehet kilpaa tilaamassa meiltä ko kokonaisuuksia...:o))))))Siitä muuten ja ihan varmasti tulee ensi suven hittituote;o)
fin	1	Kiitos vastauksesta!
fin	1	joten olkaat hyvät te oiket tulkitsijat siirän tyhjän vastaussivun teille..:)
fin	1	Hieno kirjoitus, kiitos siitä!
fin	1	Suosittelen.
fin	1	Ihan joku linkki url riittää kiitos.
fin	1	Kiitos!
fin	1	Hyvä vasemmisto, kun huolehitte meistä köyhistä, pidätte asumisen Haapavedellä siedettävänä, olette oikeudenmukaisia, hommaatte rahaa tarvittaessa jne.
fin	1	Mä käyn joka vuosi loka-marraskuulla ja aina on sää suosinut ja mä käyn ainoassa oikeassa paikassa siellä eli Las Palmasissa, ja ihanaa pian lähden, ihana olla con sol, vinos gente y todo es en Canarias!!!
fin	1	Muumipapan muistelmat on ihana :)
fin	1	Olen kuitenkin aika tyytyväinen.
fin	1	Porin lääkäritalon Bepopin puolella olen ollut ja hyvä paikka!!Suosittelen lämpimästi!
fin	1	Kaikin puolin siisti ja hieno hotelli.
fin	1	Olen todella iloinen puolestasi!!
fin	1	;)
fin	1	Enhän ole tullut vanhaksi,enhän,todistakaa toisetkin etten ole vanha;))
fin	1	Minä siihen:Olkaa hyvä!
fin	1	Voisit vaikka yrittää tutustua muihin samalla luokalla/luokka-asteella oleviin.
fin	1	Kiva, että jonkin verran yksityisetkin aktivoituvat kirjoittelemaan.
fin	1	Melkos hyvä tuo "Juupaksen" kommentti, monipuoluemainen.
fin	1	Ystävät hyvät!!!!!!
fin	1	Esim jos itsestäni puhun, olen oikein tyytyväinen siihen, että saan olla Jumalan armosta uudestisyntynyt uskova kristitty ja iloita yhteydestä Luojaan ja jatkaa kulkuani jeesuksen jalanjäljissä, raamatullisen Jeesuksen, enkä minkään valejeesuksen eli esim enkeli Mikaelin.
fin	1	Onne ja menestystä kaikille avuliaille ihmisille vuoteen 2015!
fin	1	Kiitos avusta!
fin	1	Kun näkee elämää muualta, usein kotiin palattua tuntuu, että ompa ihanaa olla omassa kodissa.
fin	1	MÄ RAKASTAN TEITÄ MIEHET KAIKKIA!!!!(*_*)❤
fin	1	Joku rempseä isäntämies voi pyytää Tunkin sahtikolpakolle.
fin	1	Hyvää jatkoa kaikille!
fin	1	Olen avoliitossa miehen kanssa, josta välitän enemmän kuin mistään muusta asiasta koko maailmassa.
fin	1	tosi kiva!!
fin	1	Rakkautta täällä voi jakaa sylin täydeltä, siitä tuntuu olevan puutosta:)
fin	1	Dobby kiittää nyt etukäteen, kun kaikki asiasta tietävät auttavat taas Dobbya.
fin	1	Niskalapun ompelemiseen kyllä oli panostettu.
fin	1	Kiitos
fin	1	Kirjoitit myöskin minun ajatukseni :)
fin	1	Kiitos ajatuksestas
fin	1	Kiitos vastauksista ja lisää vain ehdotuksia. :)
fin	1	Ja toivottavasti suhteenne kestää tämän yli, ihan lapsen parasta ajatellen.
fin	1	Plussatuulia ja voimahaleja Sulle!!!
fin	1	Tervetuloa kerhoon !
fin	1	Ehkä se jää meidän tehtäväksi suunnitella se koko paperi :)
fin	1	Moikka !!!!
fin	1	Hyvä,kiitos.
fin	1	Nöyrimmät kiitokset.
fin	1	Jehovat ovat mahtavaa ja huumorintajuista porukkaa :D
fin	1	Hyviä jatkoja sulle ja "nauti" nyt vaan rauhassa kuukautisistasi =).
fin	1	Aidosti kuitenkin rakastin sua, toivottavasti sulla on nyt joku joka sua arvostaa.
fin	1	Eräs parhaista viime vuoden löydöistäni.
fin	1	Julia on paras kaverini, ja me molemmat olemme kyllä aika kinkyjä, sen voin sanoa.
fin	1	Voin sanoa itse olevani tavallista ehkä älykkäämpi tai ainakin monipuolisempi, eli olen taiteellinen, sosiaalisesti erittäin tarkka ja empaattinen sekä päättelykykyni on erinomainen.
fin	1	Kiva kun otat toistenkin mielipiteet ja toiveet huomioon.
fin	1	Katsoin jopa Lieksasta tehtyä poikien ohjelmaa jopa kolmea ja todella ylistävä ja hauska ja mikä parasta oikein murteella Rääkkylän pojat käyneet Lieksassa ja siinä käytiin hauskasti kylän toiminta läpi vuosi sitten ja eip' ollut haukkumista vaan mielestäni hyvin humoristinen ja siitä ainakin kiitos pojat olettte todella Lieksan markkinoijia toivottavasti tapaamme jälleen jopa nokakkain jotta voimme jatkaa paikkakunnan kuvaamista ja vahvuuksiaMK
fin	1	Olen todella kaunis
fin	1	Olen kokeillut recover4all-ohjelmaa ja onnistuin sillä saamaan muutaman tiedoston takasin.
fin	1	Kiitos!
fin	1	Minä olen vain kerran elämässäni kysynyt ulkonäöstäni joltakin ja kunnioitan kaveriani ihan suunnattomasti rehellisestä vastauksesta.
fin	1	Olisi ihana olla saastainen ja oikein luvalla.
fin	1	Itse olenterv.hoitoalalla, teen ainoastaa kaksivuorotyötä nimenomaan epilepsiani takia, työhaastattelussa olen jo sairaudestani aina kertonut, en ole saanut kohtauksia pian 8 vuoteen, mutta olen edelleenkin lääkityksellä, joka onneksi tuntuu toimivan, hyvä niin.
fin	1	kiitos.
fin	1	Ja sitä paitsi kun näin hänet, ihastuin melkein samantien.
fin	1	...tosin tämä näyttää pitkälti vielä yhden naisen soolouralta, mutta mielestäni tällä sivulla on feminismin alla joitakin hyviäkin ajatuksia.
fin	1	Kiitos.
fin	1	Aihe ei nyt tosiaan ole mitään kirkon erityisalaa, mutta kun kukaan ei ollut vastannut :)
fin	1	♥ Minusta tuo on aivan upea video! :)"
fin	1	Ja onneksi mulla on sellainen kulti.
fin	1	Minä,Hevimanga ja Mekio ollaan ainaskin menossa....!!!
fin	1	Hyvää yötä
fin	1	Hyvin voidaan, vauva ja minä.
fin	1	Tässä hieno ja terve koira jolle haetaan huskynarttua
fin	1	Noista olisin kiinnostunut.
fin	1	Shalom !
fin	1	Kiitos, testaan noita.
fin	1	Nyt taas olemme voitolla hetkellisesti.
fin	1	Minä tulin siihen tulokseen että kun rinkka selässä menee, ei ole sidottu mihinkään, kai se on se vapauden tunne, voi vaikka jättää mantereen välistä ja "loikata" yli.
fin	1	Aurinkoisia ja mukavia kilometrejä sinulle nainen fillarin selässä. :)
fin	1	Näissä biiseissä on niin kovat suojaukset, että niitä ei voi asettaa soittoääniksi tai lähettää kaverille. :D
fin	1	ei hää ymmärtänt minun huumorii, mutta nauro mukan, naurusthan meeri ei kieltäyty koskaa.:))
fin	1	Osaa jopa kirjainten sanelun perusteella kirjoittaa mitä tahansa.
fin	1	Itse nyt valitsin sitten ensihoidon ja nyt on jo kova hinku päästä opiskelemaan ja harjoittelujaksoja odotan todella.
fin	1	kun ruumiimme ovat irtautuneet toisistaan katson tyytyväisenä silmiisi ja sinä kohautat olkapäitäsi kainosti hymyillen
fin	1	Kiitos vastauksesta ,mutta kattoon kiinnitettävä ei nyt tule kyseeseen.
fin	1	Suositelkaa jotain hyviä malleja jos tiedätte.
fin	1	Ja pidän hänestä ja hänen karvoistaan paljon!
fin	1	paljo parempi ku mikää pleikka
fin	1	En kysynyt aikaa MEIDÄN kohdallamme, kysyin ihmisten omia kokemuksia ;)
fin	1	nyt ollaan lasten kanssa ja kaikki sujuu omalla painollaan.....hienosti ja hymyssä suin.
fin	1	Niin ja pidin runostasi : )
fin	1	Kyllä minä pidän koirista ja muistakin eläimistä, enemmän kuin useimmista ihmisistä.
fin	1	että lacoste tuoksuu hyvälle koska tunnen heppuja jotka käyttää sitä
fin	1	HAHAHAHAH..
fin	1	Juu, kiitti vinkeistä Igor &amp; Kosmopoliitti.
fin	1	Moi!
fin	1	Työ sopii minulle kuin valettu.
fin	1	Hienoa EK
fin	1	Naama tosin hieman paloi, mutta ihan hyvin tuo matka meni, kyl kannatti tuo rohkea tempaus.
fin	1	Niin toivon ja uskon.
fin	1	Muistan sua aina rakkaudel, muistan sua, en unohda sua.
fin	1	Sain vastauksen SL:n asiakaspalvelusta edelliseen viestiini ja nähtävästi mennään sitten Södermalmille pressbyraan ostamaan "remsaa" :).
fin	1	Kiitos kuitenkin linkityksestäsi.
fin	1	Olisin todella kiitollinen tiedoista ja kokemuksistanne!
fin	1	Oli kyllä ihanaa aikaa!
fin	1	Hei.
fin	1	Onneksi päiväunet on aina nukkunut suht koht omilla ajoillaan niin osaa vähän ennakoida päivän tapahtumia.
fin	1	Harvoin on Suomessa niin komeaa näkyä nähty.
fin	1	Kauniit kiitokset!
fin	1	Hyvää
fin	1	Onnea kunnostukseen !
fin	1	Onnea matkaan!
fin	1	Totta töriset.
fin	1	Kiitos vinkistä! :)
fin	1	Hyvää matkaa sinulle!
fin	1	Tuosta kylmästä vielä tämä nykyinen asunto on ihanan viileä jossa asunu, ja todella ihana paikka mut liian pieni.
fin	1	hauska!!Kiitti!
fin	1	Pisti silmään kun näin ihania hauvoja musavideolla, mitä kaikkea te harrastatte koirienne kanssa?
fin	1	:)
fin	1	ja hyvä näin
fin	1	sä oot iso poika, juu:) Tuli kaikenlaista jne.
fin	1	Ihan mukavaa on olut todeta yhdessä iehen kanssa, että meillä ei ihan toiveet käy yksiin, mutta voidaan kirjoittaa toisillemme ystävinä vielä jälkeenkin päin kuinka elämässä on käynyt.
fin	1	tiiän koko jutun ettei tartte vastata :D
fin	1	Uskomatonta mutta löytyi aine joka toimii
fin	1	Kiitos.
fin	1	Mukavaa sullekin, Seijasini :)
fin	1	Saat monta kymmentä toimivaa ohjetta hetkessä.
fin	1	Näihin tehtäviiin jos saisin malliratkaisut, niin olisin hyvin kiitollinen.
fin	1	Ihan upeaa ja toivoisin että itselläkin olisi lenkkikaveri vaikkei ymmärtäisi tilanteesta mitään.
fin	1	i dont no. ;))
fin	1	Oli melkein yhtä kiihkeä kielari kuin Karilla ja Tatulla aikoinaan!
fin	1	Harun talli on kyllä hyvä! http://harunhevostila.nettisivu.org/
fin	1	Kaikkea hyvää.
fin	1	Kirjoititpa itsekin hyvin.
fin	1	Paljon onnea ja ihania, aurinkoisia kesäpäiviä :)
fin	1	olet aivan suunnattoman kaunis toivottavasti näet tämän ja vastaat...
fin	1	musta on ainakin välillä kivaa hassutella syöttäen toisiamme ja kutitella yms. lapsellisuuksia.
fin	1	-Ja vatsa kiittää! :)
fin	1	kiitos
fin	1	Ei iloinen ja hersyvä nauru tee kenestäkään huonoa naista, sehän on vain sen merkki että koet olosi luonnolliseksi ja vapautuneeksi.
fin	1	Kiitos jos jaksatte vastata ja kaunista kevättä!
fin	1	miä ostin just sun kuvauksee sopivat jimmnjillist noin vuos sitte:) ehkä niil viel on niit
fin	1	Hyvää Itsenäisyyspäivää sinulle.
fin	1	Mut jos hyvä ja huollettu löytyy, niin osta pois!!!
fin	1	:)
fin	1	Sinällään äijät vaikuttavt rehdeiltä perheenisiltä, jotka pyörittävät varustekauppaa.
fin	1	Eniten vastauksia on aiheista riemastuttaa ilahduttaa rönsyilyttää, sitten mitä tänään syödään:)
fin	1	löytyyykö suomesta ja jos linkitättte kiitos
fin	1	Et ole mielestäni kohtuuton, uskon siihen että jokaisella on oikeus olla onnellinen parisuhteessaan, niin fraasilta kuin se kuulostaakin, sinä et ole onnellinen vaan äärimmäisen turhautunut tilanteeseen ja katkera.
fin	1	On ja samaan klassiin kuuluu noi Muslimit ihan samalla lailla :))
fin	1	Haluan vaain rauhan ja hyvän olon kaikille.
fin	1	Ei niin kauaa kuin te, mutta rakkautta oli ja paljon.
fin	1	Lääkintämiehenä oli mukavan rentoa, vaikka siihen se kolme "ylimääräistä" kuukautta tulikin lisää.
fin	1	Ennemminkin koiraani ihasteltin sen kuulemma poikkeuksellisen itsevarman ja lempeän käytöksen vuoksi ja ihasteltiin sen tottelevuutta.
fin	1	Haluaisin vinkkejä lihotukseen!
fin	1	:DDD
fin	1	ne on aivan ihania.
fin	1	Minusta jokaisesta kelistä löytyy omat ilonsa, myös sateesta.
fin	1	....paikka johon menisin muiden suosituksesta.
fin	1	Antoisia pelihetkiä teille!
fin	1	Kiitos etukäteen,
fin	1	Ainakin yksi K-alkuinen sopisi vallan mainiosti kuvaukseen :)
fin	1	Onhan minulla hypoabsoluuttis-sensitiivinen sävelkorva ja olen muutenkin täydellinen.
fin	1	Ihanat salmiakki- ja hedelmänamit joita sai joskus kauan sitten.
fin	1	Ja niin, tervetuloa.
fin	1	suosittelen.
fin	1	Onnea teille jokaiselle!
fin	1	Euroopan unionissa asuu paljon tavallisia ihmisiä ja tahdon olla heidän kaltainen ja tasa-arvoinen.
fin	1	Vatsalaukku täytyy ensin vuorata vähintään yhdellä Eurokossulla,jos tollaisia mehuja meinaa juoda :-)))
fin	1	Koko ajalle laskettu tehollisarvo onkin mielenkiintoinen laskettava !
fin	1	Toivottavasti löydätte keskusteluyhteyden ja mies tulisi järkiinsä:)
fin	1	samaa mieltä oon!!!
fin	1	Moi !
fin	1	olen se mies tai nainen jonka tielläsi kohtaat...;) olen se jonka haluat minun olevan...
fin	1	Räikkönenkin on hyvä.
fin	1	Kiitos.
fin	1	&gt;&gt;Suomessa on erinomaiset koulut.
fin	1	Sinulle toivotan mitä parhainta syyspäivää!
fin	1	Tervehdys!
fin	1	Ja naurattaa ihan, että nyt vasta alan tajuta ja sisäistää, kun mulle joku sisko tai ystävä sanoo, että olen hyvä ihminen ja ihana...
fin	1	Kas noin, nyt meni oikein.
fin	1	Vilkaises vähän kuka niitä juttuja suoltaa:)
fin	1	Suosittelen.
fin	1	Joka tapauksessa on hienoa että nykyään löytyy vaihtoehtoja perus grillin tilalle.
fin	1	Niin - oikein kirjoitit.
fin	1	Jätä vaan rohkeesti se ja kun (kaiketi) vielä nuori ja hyvännäköinen olet ei pitäs olla kovin hankalaa löytää uutta miestä rinnallesi.
fin	1	Nyt kysynkin arvon raadilta että mitä seuraavaksi kiitos jo etukäteen!
fin	1	^ Hienoa, että olet informoinut asiasta rotuyhdistystä sekä kasvattajaa.
fin	1	hyvä kirjoitus.
fin	1	Kiitosta vaan kaikille vastaajille :)
fin	1	Hienoa että olet valinnut kestovaipat!
fin	1	Hyvää jatkoa sinulle ja luulenpa että olet tehnyt hienon ja rohkean ratkaisun =).
fin	1	Vihdin autotalo nummelassa,hyvää palvelua
fin	1	kirjoitus ilman virheitä :)
fin	1	haluaisin simien olevan erilaisia, kaikki simini muistuttavat aivan liikaa toisiaan, ja jos kerta sims 2 on elämäsimulaattori niin voisi se ottaa realistisemman kannan elämään =)
fin	1	Vanha keskustelu joo, mut päätin vastata.😂
fin	1	Tulin just treffeilta kuuman, kiinnostavan, kivännäköisen ja älkyyään ranskalaisen kanssa.
fin	1	suurin silmin minä neitosta katselin iltaa istuessaan makuu huoneeseen sitten minä astelin neito lempeä mukanaan
fin	1	Biljardisali on loistava!!
fin	1	Uudella tarmolla kuitenkin jatkan urakkaani :)
fin	1	Nyt tuli europarlamentarikolta asiaa!!
fin	1	Kehitys ja elintaso ovat kuitenkin menneet koko ajan eteenpäin.
fin	1	Lapsille kiva leikkinurkkaus.
fin	1	Pisti vähän naurattamaan :=))) Arvaa vaan kuin helpotti kun näin ikäsi.
fin	1	Saadaan siiten vaihteeksi jotain kunnollista mangaa Suomeenkin!
fin	1	Kiitos!
fin	1	Silloinpa oot hyvässä seurassa.
fin	1	Riitaisan bändin hajoaminen voi olla loppujen lopuksi hyvä juttu.
fin	1	Mulkkuja on muitakin ja paljon isompia ;-D
fin	1	- Kiitos!
fin	1	Hulvattoman hauskaa... :)
fin	1	hyvää yötä.. :)
fin	1	Tähän mennessä valintani ovat osuneet aika hyvin.
fin	1	Ruoka on ihan ok, koskaan en ole huonoa ruokaa siellä saanut, siksi olen käynyt useamman kerran.
fin	1	Hauskaa päivän jatkoa kisulle halien myötä........
fin	1	Onnea tulevaan!
fin	1	Mä uskoin meihin, todella.
fin	1	Toivottavasti näistä vinkeistä on apua muillekin.
fin	1	Hyvää kesää kaikille pervoille ja niillekin jotka ei itseään pervona pidä.
fin	1	Oletko luuseri vai kova luu? :D
fin	1	Kiitos sinulle.
fin	1	Hihiii empä olis uskonu että se on noin vaikeeta ;)
fin	1	Aina on toivoa :)
fin	1	Pienet on kivat.
fin	1	Siunausta
fin	1	Soittele kun Turkuun päin tulet ja kivaa keväthuuman odottelua Manseenkin.
fin	1	Yritän muistaa kaikki ohjeesi ;))
fin	1	Jos Samsungin saa tyhjästä täyteen tunnissa, niin ihan hyvä juttu.
fin	1	Ja Aamen on yhtä, kuin TOTISESTI!
fin	1	Pärjään kyllä elämässä muuten.
fin	1	sain sen jo aamulla laitettua, kiitos :o)
fin	1	Toki erillaista mutta ainostaan positiivisessa mielessä.
fin	1	Kaikki kuntoilu ja liikunta on hyväksi, jos siellä kuntosalilla tosiaan on jokin räyhäävä kultakutri, niin fiksuinta on kääntää hänelle selkänsä.
fin	1	Toki saat aloittaa ihan mistä haluat. :)
fin	1	Mä haluaisin taas käpertyä sun syliin
fin	1	Kiitos teille:)
fin	1	Kyllä on mahtavia kirjailuja nuo!
fin	1	Jotain muuta kiitos.
fin	1	Kyseessä voi olla loppuelämäsi nainen.
fin	1	Huomenat, ja on se taas niin mukava heräillä viking-lottovoittajana :)
fin	1	Suosittelen rohkeasti vain kokeilemaan!! :)
fin	1	Onnittelut Sinulle!
fin	1	olen ihan samaa mieltä.
