	lang	sentiment	text
2200	fin	-1	Sehän onkin niin loistavaa, ettei kukaan täällä ole KOSKAAN, siis KOSKAAN ollut sängyssä kahden eri miehen kanssa saman kierron aikana..
2201	fin	-1	Pesä saatiin lopulta jakokuntoon ja jopa käräjäoikeudessa vahvistettua mutta leski pääsi vielä väliin sähläämään joten tuli 6 kk valitusaika joka umpeutui nyt maaliskuussa.
2202	fin	-1	"Ja just sillon kun olen väsynyt, tai surullinen, isä alkaa ärsyttämään laulamalla kaikkea minusta, tuntuu niin raskaalta, kun ei pysty pakenemaan, ja jos pyytää että lopettaisi, hän jatkaa entistä ärsyttävämmin, ja usein juttelen surullisena kaverin kanssa koneella, niin isä vaa laulaa vieressä että ""Tietokoneella olen pitkään, olen kahlittu tietokoneeseen kiinni."""
2203	fin	-1	mulla ei mee henkisesti oikein hyvin..erosin poikaystävästä kk sitten enkä saa mielestä, porukat on puhunu eroomisesta ja proidilla ei mee hyvin, tädillä saattaa olla syöpä ja näin ees päin.en oo hakenu mistää apuu..kavereille oon puhunu mut ei ne osaa auttaa..yritän selvitä ite ja jatkaa elämää tavalliseen tapaan..kai sillee on mun tapauksessa paras...
2204	fin	-1	"lähipiirissä on ilmennyt tätä""punkkitautia""saaristossa, saaristossa kun olaan niin saa kaiken aikaa olla repimässä punkkeja pois vaatteista... tytöllä oli korvan takana punkki.. ja kasvanu jo aika isoksi,, omaa tyhmyyttöni en katsonut sinne vaikka valitti..."
2205	fin	-1	Mene Irakiin, opettavat käytöstapoja.
2206	fin	-1	Älä jauha paskaa.
2207	fin	-1	Inhottava tyyppi kaikenkaikkiaan ja lapsena kauniimpi kuin nykyisin.
2208	fin	-1	-voisit varmaan myös hinkua hyppäämään lentokoneesta ilman laskuvarjoa 600m alas kivikkoon.
2209	fin	-1	Vielä menisi noin 3 v. että voisimme muuttaa yhteen .Olenko rakastunut väärään mieheen ...
2210	fin	-1	NYT KYSYY TYHMÄ
2211	fin	-1	Tietenkään hinttifeministit ja katkeratläskifeministiakat eivät tykkäisi, mutta heidän mielipiteille ei ole mitään väliä.
2212	fin	-1	Nuo kommenttisi alkavat olemaan lapsellisia ja vailla päätä ja häntää.
2213	fin	-1	mutta minkä voin sille että lukemattomien joukosta vain sinä, sinä p i r s t o i t k a m a r a n a l t a n i ?
2214	fin	-1	Oman lapseni isä tappoi itsensä alkoholisoituneena maksakirroosiin jo 30-vuotiaana, joten kukin voi mielessään miettiä mistä ne roolimallit on paras ammentaa; onko välttämättä se lapsen biologinen isä se paras mahdollinen malli?!
2215	fin	-1	"Näiden militaristien ja muiden suomijunttien mielestä kun meidän nykysuomalaisten pitäisi vaalia kaikin puolin tämän ""hienon"" talvisotahengen säilymistä, niin ettei nämä ikivanhat ja ""hienot"" perinteet vaan pääsisi häviämään suomalaisnuorten kasvaessa ja muuttuessa liian kansainväliseen suuntaan."""
2216	fin	-1	kusessa!
2217	fin	-1	MIKSI SUOMESSA..
2218	fin	-1	huh huh mikä urakka..ja en enää halua koskaan palata tähän &gt;_
2219	fin	-1	voi olla varustettu vaan kultalusikka suussa syntynyt pääkaupunkiseudun suomenruotsalainen.
2220	fin	-1	Operaatiossa oli lopultakin liian tiukat kriteerit ja siksi se oli tosiaankin huonosti suunniteltu.
2221	fin	-1	Minua ärsyttää eniten täällä Suomessa lukea nuorison päihde- ja masennusongelmista ja vanhusten omien omaisten välinpitämättömyydestä.
2222	fin	-1	Kuulemani mukaan Mark on nykyisin melkoinen teinityttöjen jahtaaja tuolla Turunpuolessa.
2223	fin	-1	"Kun väitin vastaan hän sanoi et ""paskaa"" yms eikä uskonut yhtään mitään sitten sanoin et ""en mä jaksa sanoa sulle mitään kun et usko mitään""."
2224	fin	-1	Minkä takia naisten täytyy pari ensimmäistä kertaa rakastua panoeinoihin?
2225	fin	-1	Ei paskaväite faktaksi muutu vaikka sitä levittelee ympäriinsä kuinka monta kertaa.
2226	fin	-1	Persut taas sätkivät kuolinkouristuksissaan puskissa huutelemassa.
2227	fin	-1	Maku on Suomalaisempi kuin yksikään suvakki!
2228	fin	-1	Autot joiden en pidä väliä ajan pesulaan naarmutettaviksi, viikottainen pesu on pesuloiden paskapropagandaa, jossa ei ole järjen hiventä; asettakaa hyvät ihmiset asioita kyseenalaisiksi
2229	fin	-1	Miks sit kirjottelet tänne?
2230	fin	-1	Aluksi tuntui,että lääkkeet tehosivat,mutta nyt rytmihäiriöt ovat palanneet ja lisäksi en voi pyöräillä ylämäkiä ollenkaan,koska tulee hengenahdistusta.Onkohan jomman kumman lääkkeen sivuvaikutuksia nuo oireet?
2231	fin	-1	Yritin selittää itku kurkussa, mutta ymmärsivätköhän he mitään..
2232	fin	-1	*tyhmä*
2233	fin	-1	Voi ei 111111
2234	fin	-1	Naisille ei riitä mikään.
2235	fin	-1	Olin liian huono painepesijäksi, en kelvannut myöskään kasvihuonetyöntekijäksi, enkä kokoonpanijaksi.
2236	fin	-1	Mollaat näköjään kaikkia.
2237	fin	-1	Siis se viikonloppuinen muutama olut-juopottelu, jolloin riitely muuttui entistä pahemmaksi.
2238	fin	-1	Nyt tämä minun sortaminen riittää tälle päivälle, kiitos!
2239	fin	-1	Jos ei tuota tosiasiaa hyväksy, nousee viha ja jos se kanavoituu teoiksi ... :'(
2240	fin	-1	Meillä on joku homo takapajulasta.
2241	fin	-1	Ylipäätään en ymmärrä mistä tämä ihminen minun tietoni on saanut..JATKUVA PELKO SIITÄ PIINAA MIELESSÄ, että millonka se jotain uutta keksii..
2242	fin	-1	Sinä et näköjään tajunnut (sitäkään).
2243	fin	-1	Ei hyvältä näytä!
2244	fin	-1	Täysin kohtuuton sopimus.
2245	fin	-1	Se kuvastaa sellaista hankalaa itsensä korottamista ja sellaisesta asenteensa käsin on hankala tulla kenenkään kanssa samalle viivalle keskustelemaan.
2246	fin	-1	Sekin on aika pelottavaa.
2247	fin	-1	Moni täällä hokee, että menneet voi unohtaa ja pitää olla positiivinen.
2248	fin	-1	itse yritin sitä osastolla ja viikon päästä aloin katua päätöstäni,jonka vuoksi lähdinkin pois kolmen viikon jakson oltuani,kilon lihonneena..
2249	fin	-1	melkoista puppua
2250	fin	-1	"Oksennukses korjaus oikeaan muotoon, ""Asiallisen viestin sievistely minua miellyttäväksi:"""
2251	fin	-1	Naisen painon pitäisi muka alkaa 4:lla tai 5:lla (55kg kyllä EHDOTON maksimi) jottei olisi järkyttävä ameeban lailla eteenpäin löllyvä muodoton klöntti.
2252	fin	-1	LAHDEN ALUERADION TOIMITTAJA EI USKALTANUT MAINITA TÄTÄ ASIAA KUN KESKUSTELTIIN ASUNTOMURTOJEN LISÄÄNTYMISESTÄ LAHDEN SEUDULLA....
2253	fin	-1	Kaikkea saatanaa ne mulqwistit keksivät?
2254	fin	-1	En yleensä tartu 13 vuotiaan trollaukseen, kyllä sunkin henkinen kapasiteetti vielä jonain kauniina päivänä kasvaa siihen mittaan, että ymmärrät pyöräilyhousujen/paitojen olevan ilmanvastuksenkannalta aika oleellisia.
2255	fin	-1	taskuliinat ja solmiot Chälle Christöffer Häglyndillä (rkp+coc) ja Chäi-Görän Älexänder Stybbillä(coc+rkp) on tänään?
2256	fin	-1	Mikä törkeintä niin jotkut paskiaiset laskee silti koiransa sinne.
2257	fin	-1	Olin ahdistunut ja ymmällä.
2258	fin	-1	Mitta täyteen passattia,harmi!!!hyvä auto tien päällä,mutta maanantaina oli viimeinen naula arkkuun,hällärit päälle ja ei starttaa kirveelläkään!!!
2259	fin	-1	On tehty hankalaksi.
2260	fin	-1	ihan täysin väärin keinoin!!
2261	fin	-1	AMATÖÖRI
2262	fin	-1	Josko sinä alkaisit vihdoin viimein jaella neuvoja JULKISEN VALLAN OMISTAMISSA RAKENNUKSISSA (valtio, kunnat, kirkko) SAIRASTUNEILLE TYÖNTEKIJÖILLE sekä muille tilaakäyttäville siitä kuinka heidän AMMATTITAUTILAISSAMME mainittu ALLERGINEN mikrobialtistussairaus lääketieteen tuntemine LIITÄNNÄISSÄIRAUKSINEEN saataisiin maamme erikoispoliLÄÄKÄREIDEN TOIMESTA SYY-YHTEYSTODISTETUKSI.
2263	fin	-1	kun lukee vastauksia niin minusta moni on tinderissä etsien seksiseuraa ja tarjoaa seksipalveluitaan eli ovat seksiseuralaisia ja toiset on varattuja ja pettävät ja on tindereissä yms etsien seksiseuraa ja kaikki tinderiläiset ymmärtävät toisiaan eli on normaalia harrastaa seksiä varattujen kanssa niin eihän muuten kikkeliä tai pimppiä saisi kuin varatuilta pettäjiltä niin minkä kuvan sinä olet saanut palstalaisista ja oli mies tai nainen niin kaikki heistä etsii ja ihannoittee 1-17v pojista ja tytöistä niin kai maksavana asiakkaana voi vaatia mutta pedofiliaa ei ymmärrä ja kaikki on vielä korkeasti koulutettuja
2264	fin	-1	Siitä tykkäsin kaikkein vähiten.
2265	fin	-1	Pysyy kaikenlaiset onnenongijat poissa.
2266	fin	-1	Mahtava se on kun sitä markkinoidaan roskalehtien idiooteille toimittajille.
2267	fin	-1	BITCH.
2268	fin	-1	Miksi te ateistit ette vain voi myöntää totuutta...
2269	fin	-1	Meillä on paljon etuuksia ja vapauksia, että armeija on tähän nähden maanpäällinen helvetti.
2270	fin	-1	nämä heput jotka täällä kirjottelee ois varmaan valmiita lisääntymään oman jämptisä kanssa!!
2271	fin	-1	Valitettavasti eivät olleet siemeniä vaan akanoita.
2272	fin	-1	"Yhteiskunnassa loisina on sijoittajaluokka, kapitalistit, jotka eivät halua ymmärtää, että kaikki varallisuus ja maan hyvinvoinnin rakentaminen syntyy vain työläisten työstä, ei se synny ollenkaan pörssikeinottelusta.
1	0	0	0	4										0	1	8	9	comments2008a.vrt 1068061	Jos haluaa hyvän naisen, kannattaa ottaa sellainen keskiverto nätti nainen!
0	0	0	0	3										0	-1	13	9	comments2011e.vrt 928025	Me palvomme yhtä Jumalaa, joka on kolminainen, ja kolminaisuutta, joka on yksi Jumala, persoonia toisiinsa sekoittamatta ja jumalallista olemusta hajottamatta.
0	0	0	0	3										1	-1	6	9	comments2005b.vrt 2394058	Aikaisempien keskustelujen perusteella tuntuisi olevan varsin yleinen ominaisuus ja johtuupi juuri niistä venttiilivarren kumeista.
0	0	0	0	3										1	-1	19	9	comments2005b.vrt 4400396	Ei kielletty klikkaamasta linkkiä.
0	0	0	0	3										0	1	19	9	comments2012b.vrt 1608681	Rakennusalalla on myös rehellisiä yrittäjiä, jotka hoitavat tunnollisesti maksunsa myös yhteiskunnalle ja elättävät itsensä yritystoiminnallaan.
-1	0	0	0	2										0	-1	11	9	comments2017b.vrt 1250962	Yksittäiset Jeesukseen uskovat auttoivat oman henkensä uhalla juutalaisia natsi-Saksan vallan aikana.
1	1	1	1	5										0	0	13	9	comments2016b.vrt 737747	Tästä tulee hauskaa!!!!!
0	0	0	0	3										0	-1	17	9	comments2015b.vrt 1102768	Ei seurakunta ole maan päällä, kun Jeesus tulee maan päälle.
-1	0	0	0	2										-1	-1	7	9	comments2010d.vrt 113854	huulenheitto on hyvä juttu se kai onkin tämän sivun tarkoitus,mut ei toistensa haukkuminen.
0	0	0	0	3										0	0	2	9	comments2018d.vrt 1863197	Taivaallisen hallituksen ylin johtaja on JAHVE (hebreaksi YAHWE).
0	0	0	0	3										0	0	5	9	comments2016a.vrt 1927852	Jos kaikki olisi niin helppoa, ei kukaan tekisi ihan vaan huvikseen sairasta lastakaan, silti niitäkin syntyy, valitettavasti.
-1	0	0	0	2										0	0	6	9	comments2013b.vrt 441843	Ei, Wincamiin ei saa demoa, koska ahneus.
0	0	0	0	3										0	1	8	9	threads2018a.vrt 1817549	Sen esiintyminen on monimuotoista.
0	0	0	0	3										0	-1	7	9	comments2006a.vrt 1010631	Yleensä ottaen on ihan kiva, että ihmisellä on suuret luulot itsestään, mutta tuo 'maailman paras äiti' lienee sen verran kunnianhimoinen titteli, että tuskin pystyt itsellesi moista titteliä omimaan.
-1	0	0	0	2										1	1	20	9	comments2005c.vrt 1116568	Kun autoja päätettiin alkaa verottaa 100 % CIF hinnasta, päätti eduskunta myös, että itse auto on LVV-VAPAA !!!
-1	0	0	0	2										0	1	12	9	comments2009d.vrt 2045002	Siis kääntykää, niin te saatte elää."
2273	fin	-1	Kilpailutilanne on kova,soppaan on heittänyt lusikkansa vielä vuokraturvan kaveri,hekumoi kiinteistösijottajien mahdollisuuksista nykyisessä maahanmuuttotilanteessa.Kertoo avautuneesta mahdollisuudesta tehdä hyvää tiliä myös muuttovoittopaikkakunnilla,Valtio varmana vuokranmaksajana.
2274	fin	-1	MIKSI JHVH NIMI JEHOVA TAI JAHVE EI ESIINNY RAAMATUSSA?
2275	fin	-1	Luxemburg pitäisi kiireellä erottaa EU:sta, uskomatonta että kyseinen veroparatiisi on päättämässä asioista EU:ssa, se on kuin olisi pukki kaalimaalla vartijana.
2276	fin	-1	Jotain vikaa sinussa pitää olla, kun uskot.
2277	fin	-1	Miksi halutaan aina heittää lokaa sen maan nimissä,jonka nimi on Egypti, jossa Suomalaista turistia pidetään hyvässä huudossa, olkaamme otettuja huomiosta.Varmuudella tiedän missä mennään, olen ollut Egyptissä useimmin kuin jokin trollaaja, toivoisin jos jokin tämänpalstan trollaajista matkustaisi Egyptiin, ja sen jälkeen kertoisi tositapahtumat.
2278	fin	-1	Omaa kopiotasi et minäksesi saa ja noin ehdoton suhtautuminen asioihin ja suvaitsemattomuus tietää varmasti ongelmia tulevaisuudessa.
2279	fin	-1	Miksi et ilman kiertoilmaisua sanoa suoraan, että olen mielestäsi tyhmä (kuten naiset yleensäkin).
2280	fin	-1	TONI ULOS!!!!!!
2281	fin	-1	Ja siis en TODELLAKAAN kuulu hihhuleihin!!
2282	fin	-1	Kaiken huipuksi kela tukee tälläistä toimintaa veronmaksajien rahoilla.
2283	fin	-1	Tämä taas heitä ei kiinnosta koska he haluvat vaan saada rahaa ja nautti siitä että toiset maksavat kulut.
2284	fin	-1	puhelimeen, en muista hymyilinkö, mut kyl näin ettet katsonut taaksesi. :(
2285	fin	-1	Musta toi ämmä ammeessa on aivan yliveto jutska.
2286	fin	-1	Muita vaihtoehtojahan ei ole olemassa, et sillei hei
2287	fin	-1	TOTTA MEIKÄPOIKA OSAA AINAKIN OLLA ÄRHÄKKÄ KUN SUUTTUU
2288	fin	-1	Ja tässä samalla pyydän anteeksi sitä että en jaksa joka ainoaa evokkia perusteelisesti kouluttaa näkemään evoluutioteorian huuhaaksi.
2289	fin	-1	Rasismista sönköttäville
2290	fin	-1	Voi jumalauta!
2291	fin	-1	Aloittaja on PÖHKÖ!
2292	fin	-1	seth oli huippu hahmo harmi ettei sitä nähä enää.
2293	fin	-1	Ei siitä mitään tule.
2294	fin	-1	Tää on varmaan yksi niistä rasistisista keskustelupalstoista joita SUPO nyt tarkkaan valvoo !
2295	fin	-1	se lääkäri ensinnäkn on välillä vähän hutilo ja se vihlonta... yääähhh.. hirveetä!!
2296	fin	-1	1234567--- no, kumarra sinä sitä epäjumalaasi, sapattia.
2297	fin	-1	Eihä toi slummi sitäpaitsi ole pahemoi ku joku partioleiri.On kyl ihmeen nössöö porukkaa ku ollaa heti päivän kuluttuu luovuttamassa ja olotkaan ei ole mitkää nin hirveet!!
2298	fin	-1	Voi miksen pistänyt sitä Calgaryä, mitä täälläkin varoivaisesti hehkutin, vaan päädyin lopulta Anaheimiin...
2299	fin	-1	tuli todistettua, että en kaipaa ketään ihmisiä ympärilleni.
2300	fin	-1	sen verran itsekäs, että ajattelee itseään ja kumppania.
2301	fin	-1	Käsittämätöntä.
2302	fin	-1	"minulla ei ole koska olen jonkun mielestä ""laiha-lehmä"" =/"
2303	fin	-1	En tiedä mitään niin kauheaa tilannette ravintolassa (kuuntelupuolella siis), kuin tämä edellä kuvailtu juttu.
2304	fin	-1	Kyllä se hätä ja puute sekä vaihtoehtojen puuttuminen sinutkin miesprostituoidulle ajaisi.
2305	fin	-1	Ja lisää on tulossa velallisille!!!!!!!!
2306	fin	-1	katotaanpa kuinka kipakasti näpäytät minullekin...
2307	fin	-1	Ihan rauhassa on saanut elämänpolkuaan taivaltaa, edes peräkämmarinpojat navetoissaan ei ole kehdanneet lähestyä.
2308	fin	-1	"Taas osoitus ruotsinkielen "" hyödyllisyydestä""....."
2309	fin	-1	Kannattaisi ehkä sinunkin v.ttuinesi tajuta, että on muutakin kuin sinun elämäsi ja illuusiosi.
2310	fin	-1	Onpa sullakin huolet, siis voi jösses sentään!
2311	fin	-1	Mikään vaihtoehto ei kyllä puhu puolestasi.
2312	fin	-1	sniif..
2313	fin	-1	kYLLÄ KÄYDÄÄN VIELÄ AINAKIN SEURAAVATKIN KUNNALLISVAALIT SAMAN VAALITEEMAN AVUSTUKSELLA.
2314	fin	-1	Tuollainen kielenkäyttö osoittaa ettei hän kunnioita sinua tippaakaan.
2315	fin	-1	Soini pyrkii kohti yhden miehen soinidiktatuuria joka olisi suljetumpi järjestelmä kuin Pohjois-Koreassa.
2316	fin	-1	Just joo.
2317	fin	-1	Et ole hirveästi matkaillut, näemmä.
2318	fin	-1	ovat niitä kunnon sankarimachoja, joita me saamme tänne iloksemme alta kuuman auringon...
2319	fin	-1	Lapsi parat..
2320	fin	-1	Tosin sun kämppäs taitaa olla jo maalilla ja paskalla sotkettu.
2321	fin	-1	"Ei kuulosta kovin kovalle tehdä vain yksi toisto, mut sen takia voimannostajat onki isomahaisia lihapullia, kun tekevät vain yhdentoiston ja sitten puuskuttavat että huhuhuh kun oli kova treeni ja sitten tulee vielä treenien jälkeen nettiin itkemään läskeineen ja kuinka muut treenaa huonosti, kun eivät omaa yhtä isoo mahaa.
-1	0	0	0	2										-1	-1	16	5	comments2018b.vrt 1095439	Toisaalta Saksa oli ainoa mahdollisuus koska tuskin olisimme saaneet tänne jenkkejä tai brittejä riittävää määrää sotimaan ryssää vastaan.
-1	-1	0	-1	2										1	0	3	5	comments2010e.vrt 3306522	3. En tiedä eikä kiinnosta.
0	0	0	0	3										0	-1	18	5	threads2009b.vrt 2059968	muut virustorjunnat yms.
-1	0	0	0	2										0	-1	13	5	comments2009e.vrt 1876872	odottaa vastausta siihen aloitukseen.. vaan mitä sä oiken odotat viellä..
0	0	0	0	3										0	1	2	5	comments2017c.vrt 1472387	Norjassa on jo nyt rahastoitu valtiolle yli 800 miljardin rahastot ,mitkä tuottaa joka vuosi erittäin korkeat korot sijoitus markkinoilla.Ihmisiä siellä on vähän yli 4,5 miljoonaa,eli vaikka työttömyys olisi 100% ,ja jakaisi pelkästään kansalaispalkkaa,kaikki eläisivät eritääin hyvin.Norja on yksi esim. valtioista ,mitkä ovat jo varautuneet öljynmyynnin loppumiseen kulkuneuvotekniikan kehityttyä.
0	0	-1	0	2										0	-1	10	5	comments2018d.vrt 804712	Itse en niitä enää kaipaisi.
0	0	0	0	3										0	-1	19	5	comments2005b.vrt 3533520	Kelluvissa satuloissa levyjä on ilman uria ja urien kanssa jolloin etulevy uutena aavistuksen paksumpi.
0	0	0	0	3										0	-1	2	5	comments2009d.vrt 1485030	Lääkkeet sain jättää pois ja alkaa ajattelemaan omilla aivoilla.
0	0	0	0	3										0	-1	12	5	comments2014d.vrt 120819	http://keskustelu.suomi24.fi/debate/3409
-1	0	0	0	2										0	-1	18	5	comments2010e.vrt 1251207	miksi sitten perSSujen vahvoilla alueilla"" on niin suuret työttömyysluvut plus sossukulut?"
2322	fin	-1	"Tämä palsta on täynnä huuhaata.
0	0	0	0	3										1	-1	17	5	comments2005c.vrt 3087106	Yritystä on ollut...
0	0	0	0	3										0	-1	6	5	comments2005a.vrt 4034096	-Onko rca-&gt;monoplugi piuhasi varmasti oikein kolvattu, näet ei näitä kaupasta saa
0	0	0	0	3										0	1	8	5	comments2014b.vrt 669486	Joo, minäkin olin lukenut että tapahtuu räjähdys, ja ihmettelin tänään että mihin se jäi.
0	0	0	0	3										0	0	17	5	comments2009b.vrt 909077	Jokaiseen nopeutta osoittavaan liikennemerkkiin pieni lähetin joka kertoo nopeuden autolle.
0	-1	-1	-1	2										0	-1	3	5	comments2008c.vrt 1748411	kukaan mitään pöytäkirjaa kaipaa eikä tee.
-1	-1	0	-1	2										0	-1	11	5	comments2012a.vrt 1131572	Ja nykysin en enää viitsi ostaa edes pussia, kun siinä suurin osa alkaa olla orangea tai jotain muuta pahaa!
-1	-1	-1	-1	1										0	-1	15	5	comments2015c.vrt 2109317	Kyllä siinä hermot menee keltä hyvänsä.
1	-1	1	1	4				1	0	0				0	0	19	5	comments2006e.vrt 690867	Perikunta voi ostella omat kameransa ;-)
-1	1	0	0	3				0	0	0				0	1	13	5	comments2015b.vrt 1990288	Olin jo tullut lomaltani raatamaan töitä taas... baarista tuli soitto--että asikas kaipaa minu jutskaamaan Olikin se lääkärikaunotar!!!111!!! jotain Irishkaffet ryystämässä sexykkääxy tuunatuna---tiesi henkilötietö ja työpaikan---- Kauniita silmiänsä räpsytellen ja hymyillen tervehti ja riikinruattix kyseli vointiani+ jos ehtisin esitellemään laivaa......
1	1	1	1	5										0	0	20	5	comments2011a.vrt 169795	osaan mä jo joitaki perusjuttuja mitä tänää opettelin :D
1	0	0	0	4										0	1	16	5	threads2007c.vrt 491937	Ei haukuta kanssaihmisiä, vaan kirjoitellaan rakentavasti asioista ja kerrotaan mielipiteitä.
0	0	0	0	3										0	-1	14	5	comments2005a.vrt 4067577	&gt; Varmaan jopa hurttakin tietää, keitä vastaan tietty osa linux-yhteisöstä on aloittanut sotia?
-1	-1	0	-1	2	-1	-1	-1							-1	-1	1	5	comments2015c.vrt 1866147	Ihmetyttää miksi vielä olet tällaisen miehen kanssa.
0	0	0	0	3										-1	-1	9	5	comments2013c.vrt 880244	Itse ajatushautomon kantava voima ilmestyi keskuuteemme.
1	0	0	0	4										-1	0	19	5	comments2006d.vrt 34580	City-kissoille täytyisi järjestää mahdollisuus kiipeillä ja saalistaa vapaasti sekä vetäytyä omaan rauhaan.
0	0	0	0	3										0	0	15	5	threads2005a.vrt 1986929	vaiva noteerata jotenkin treenatessa?
-1	0	0	0	2										0	0	2	5	comments2010b.vrt 54535	Koet kovasti tarvetta todistella olevasi hyvä kristitty.
-1	-1	0	-1	2										0	-1	17	5	comments2010e.vrt 3854868	En itse tajua tätä nykyaikaa sen suhteen, että vastoinkäymisten takia suhteet päättyy.
0	0	0	0	3										0	-1	17	5	comments2008c.vrt 1550614	Älä tapa"" -käskyn alkukielinen verbi tarkoittaa ""tappaa kostoksi""..."
2323	fin	-1	Teivo ja sirpa saavat verovähennyksistä 150 egeä enempi näppiin, jota sinä metaaniperse et tietysti ottanut huomioon.
2324	fin	-1	Tuli oikein paha mieli!
2325	fin	-1	Silloin kun amreijakundi ryömi valtion komentamana pskaisessa maassa kylmästä väristen , likaisena kuin sika, niin minä Janne, mestarien mestari, machoista machoin, olin naisissa :)
2326	fin	-1	Nämä nulliaiset tarvitsevat vain vähän opetusta, joita elämä kyllä (kuolemaan mennessä ainakin) antaa.
2327	fin	-1	sinä et niitä pääse näkemään...
2328	fin	-1	Ei todellakaan.
2329	fin	-1	Tuosta pullea kaveripoika höpinästäkään en tajunnu sanaakaan, jotenki tuo sun ulosanti ei taas meinaa oikein avautua.
2330	fin	-1	Ei sinunlaisesi saamattoman nahjuksen tarvitse seurustella.
2331	fin	-1	Huoniihin hommiin taas en menisi edes 17€ tuntipalkalla Totuus näköjään tuli!!!
2332	fin	-1	Paikalleen jämähtäminen on kuolemista.
2333	fin	-1	..
2334	fin	-1	Minä kaadoin naisia jo silloin, kun sinua ei ollut vielä edes olemassa, tai taapertelit lääväsi lattialla kusisissa vaipoissasi ja räkä valuen.
2335	fin	-1	Vain idiootti ei pelkää mielisairaalaa.
2336	fin	-1	Ja sinähän voit kyllä vastata kysymykseen, etkä lässyttää joutavanpäiväisiä.
2337	fin	-1	En minäkään sitä sano, että duunarin palkka olisi liian korkea mutta sinä kyllä valitat aina viljelijöiden palkasta.
2338	fin	-1	mäkin petin kerran ystäväni ja nyt mä jopa valehtelen heille.kuin näyttelisi jotain helvetin romaania koko ajan ja pahinta etten osaa kuin valehdella elämästäni,jotta muut luulisivat että olisin joku neiti äydellinen,..huolestuttavaa ja painaa mieltäni koko ajan,...
2339	fin	-1	"aika omituinen ajatus."""
2340	fin	-1	Taitaa hilkkaa kuitenkin vähän harmittaa ettei enää ole valtion virka-auto kuljettajineen odottelemassa kun rouva vie ystävättäriään oopperaan tai kokkareille.
2341	fin	-1	Voi kauheeta !!
2342	fin	-1	Se on sinulle liian vaikea.
2343	fin	-1	Joku femakko voisi muuten linkittä, että mistä tuo velat naisella, varat miehellä, löytyy mustana valkoisella.
2344	fin	-1	Opettajillakin lähes kolmekuukautta luppoaikaa, menisivät vaikka kielikursseille tai kesäyliopistoon parantamaan ammattitaitoaan.
2345	fin	-1	Mutta luulisi jumalauta tänä päivänä sietävän kaikkien mahdollisuuksien kukkimisen ilman aivanturhaan leluturbottelua kun lähes kaikilla se kuitenkin on ja miksi ja toiset kikkailevat sitten monen muotoisella todella monimutkaisella tekniikallaan ja nekin kestävät aikansa ja aikaa sekä sen mahdollisuuden uskoa ostokseensa.
2346	fin	-1	Tästä voidaan laskea, että Enso-Gutzeitin Pankakosken tehtaan parhaimpina vuosina joukkoon mahtui lähes kymmenen narsistia, joista tosin esimiehet voivat saada pahimpia vahinkoja aikaan niin tuotannossa kuin alaisissaan.
2347	fin	-1	Ihan kamalia teitte meille.
2348	fin	-1	Kai hänet pitäisi päästää jo vapauteen kun osaa katua toilailujaan.Siperian reissu olisi omiaan katuvalle panttivankimiehelle.
2349	fin	-1	Äitini kuoli
2350	fin	-1	Kuka perkele haluaa tai tarvitsee jotain tyhjänpäiväisiä lumppuja mihinkään, tai jos joku on onnistunut jotain joskus niistä myymään, ne on harvassa sellaiset ihmeet!
2351	fin	-1	Pätteleppä itte.
2352	fin	-1	"ja mihinkäs muuten se ""katkera maho"" tällä kertaa unohtu??"
2353	fin	-1	Tuossa aiemmin kerroit ettet erota pahkasikaa tieteellisestä tutkimuksesta, joten asiantuntemuksesi ei taida riittää tähän keskusteluun.
2354	fin	-1	Mene sinä kissankasvattaja kotiin hinkkaa munias!
2355	fin	-1	Hyi.
2356	fin	-1	Jos JOKU HALUU AUKOO TÄLLE NEIDILLE 17V PÄÄTÄ NI SIITÄ VAA.
2357	fin	-1	On vaikea kuvitella, että Karsikkaan ilmapiiri olisi vielä ahdistavampi!
2358	fin	-1	perkeleen vasikkalauma *tarjoaa karvasta persettä*
2359	fin	-1	Etelä-Afrkikassa yhtenä esimerkkinä raiskataan naisia ihan yleisesti ja jopa pineiä lapsia vaikka kuinka paljon ja joka nyt on elänyt pidempää kuin 20 vuotta, tietää kyllä, että suomalaiset ovat kansana parhaimmasta päästä, vaikka sillä se hankalakin pieni osa olemassa yhteiskunnan vaivaksi.
2360	fin	-1	Mitähän siitä seuraisi kun koraanilla pyyhittäisiin persettä?
2361	fin	-1	Vähän tuollaista tekstiä vituttaa oikeesti lukea.
2362	fin	-1	Logiikkasi taisi tuossa lipsahtaa hullusinaation puolelle:
2363	fin	-1	Ei se vaihtanutkaan parempaan, luuli vaan...
2364	fin	-1	Luuleksä ettei muita tämä asia niinkun suomeks sanottuna vituta!
2365	fin	-1	olen miettinyt että pitäisikö olla seliaatissa vaikka viikon ennen seuraavaa seksikertaa ja katsoa mitä se tekee asialle....
2366	fin	-1	JÄTTÄKÄÄ NE PASKANKULJETUSASIA VIISAAMMILLE.SAMA SE ON KUKA NUO HAISEVAT PUSSUKAT TUOLTA LAATIKOSTA HAKEE.PERKULES.ÄLÄKÄÄPÄ TEHKÖ YKSINKERTAISISTA ASIOISTA NOIN VAIKEITA.
2367	fin	-1	tää ei oo yhtään elämistä,oon vain niin masentunut ja ahdistunut...
